"","fieldsite","Age","ageclass","Gender","CTL","C6_prev_6","C6_prev_11","C6_prev_12","C6_prev_13","C6_prev_14","C6_prev_15","R4_relig_spirit","PO1_gen_1","PO1_gen_2","threat","R1_comm_risk_1","R1_comm_risk_2","R1_comm_risk_3","R1_comm_risk_4","Vaccinated","WaxWilling","HandWash","HandDisinfect","StayHome","Antibact","MaskFreq","AvoidPublic","Stockup","AltRem","CoverCough","SocDist","selfthreat","famthreat","commthreat","countrythreat","Threat","PO_social","PO_econ","CTL_c","AGE_c","threat_c","selfthreat_c","famthreat_c","commthreat_c","countrythreat_c","religious","spiritual","non_relig"
"4077","UK",58,"50-64","2",27,7,NA,NA,NA,NA,NA,1,7,7,20,5,5,5,5,1,NA,7,7,7,7,7,7,2,7,7,7,5,5,5,5,20,7,7,3.25136612021858,13.1857923497268,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,1,0,0
"4078","UK",78,"65+","1",28,1,NA,NA,NA,NA,NA,3,5,5,8,2,2,2,2,1,NA,6,3,7,1,4,1,1,1,6,6,2,2,2,2,8,5,5,4.25136612021858,33.1857923497268,-5.0655737704918,-1.04644808743169,-1.18032786885246,-1.24863387978142,-1.59016393442623,0,0,1
"4079","UK",60,"50-64","1",23,2,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,1,NA,2,2,3,2,3,2,3,3,2,3,3,3,3,3,12,4,4,-0.748633879781419,15.1857923497268,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4080","UK",60,"50-64","2",21,7,NA,NA,NA,NA,NA,2,9,9,12,3,3,3,3,0,4,7,1,7,7,7,7,2,2,2,7,3,3,3,3,12,9,9,-2.74863387978142,15.1857923497268,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,1,0
"4081","UK",68,"65+","1",27,1,NA,NA,NA,NA,NA,1,4,4,14,3,3,4,4,1,NA,7,7,7,6,6,1,3,2,7,7,3,3,4,4,14,4,4,3.25136612021858,23.1857923497268,0.934426229508198,-0.0464480874316942,-0.180327868852459,0.751366120218579,0.40983606557377,1,0,0
"4082","UK",61,"50-64","1",23,1,NA,NA,NA,NA,NA,3,2,2,9,2,2,2,3,1,NA,6,6,1,6,6,1,1,1,3,3,2,2,2,3,9,2,2,-0.748633879781419,16.1857923497268,-4.0655737704918,-1.04644808743169,-1.18032786885246,-1.24863387978142,-0.59016393442623,0,0,1
"4083","UK",40,"40-49","1",20,2,NA,NA,NA,NA,NA,2,4,2,20,5,5,5,5,1,NA,7,7,4,7,7,2,4,5,7,7,5,5,5,5,20,4,2,-3.74863387978142,-4.81420765027323,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,1,0
"4084","UK",63,"50-64","1",24,2,NA,NA,NA,NA,NA,2,4,4,8,2,2,2,2,1,NA,7,6,1,7,6,2,6,4,3,7,2,2,2,2,8,4,4,0.251366120218581,18.1857923497268,-5.0655737704918,-1.04644808743169,-1.18032786885246,-1.24863387978142,-1.59016393442623,0,1,0
"4085","UK",61,"50-64","1",31,7,NA,NA,NA,NA,NA,3,8,8,20,5,5,5,5,1,NA,7,6,6,1,6,7,1,1,7,7,5,5,5,5,20,8,8,7.25136612021858,16.1857923497268,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,0,1
"4086","UK",31,"30-39","2",26,1,NA,NA,NA,NA,NA,3,8,9,10,2,3,3,2,1,NA,7,7,5,7,1,1,5,1,7,1,2,3,3,2,10,8,9,2.25136612021858,-13.8142076502732,-3.0655737704918,-1.04644808743169,-0.180327868852459,-0.248633879781421,-1.59016393442623,0,0,1
"4087","UK",32,"30-39","2",19,3,NA,NA,NA,NA,NA,3,4,7,11,3,2,3,3,1,NA,3,6,1,3,4,3,7,7,6,1,3,2,3,3,11,4,7,-4.74863387978142,-12.8142076502732,-2.0655737704918,-0.0464480874316942,-1.18032786885246,-0.248633879781421,-0.59016393442623,0,0,1
"4088","UK",26,"18-29","2",19,3,NA,NA,NA,NA,NA,2,6,6,11,3,2,2,4,1,NA,4,3,3,3,2,3,3,3,4,3,3,2,2,4,11,6,6,-4.74863387978142,-18.8142076502732,-2.0655737704918,-0.0464480874316942,-1.18032786885246,-1.24863387978142,0.40983606557377,0,1,0
"4089","UK",27,"18-29","2",25,4,NA,NA,NA,NA,NA,2,4,2,12,3,4,2,3,1,NA,3,7,4,5,3,4,5,4,3,2,3,4,2,3,12,4,2,1.25136612021858,-17.8142076502732,-1.0655737704918,-0.0464480874316942,0.819672131147541,-1.24863387978142,-0.59016393442623,0,1,0
"4090","UK",21,"18-29","2",29,1,NA,NA,NA,NA,NA,2,3,3,7,1,1,2,3,1,NA,6,6,1,6,6,1,1,1,6,7,1,1,2,3,7,3,3,5.25136612021858,-23.8142076502732,-6.0655737704918,-2.04644808743169,-2.18032786885246,-1.24863387978142,-0.59016393442623,0,1,0
"4091","UK",23,"18-29","2",26,1,NA,NA,NA,NA,NA,2,2,4,6,1,1,1,3,0,5,7,3,4,3,1,1,3,1,7,1,1,1,1,3,6,2,4,2.25136612021858,-21.8142076502732,-7.0655737704918,-2.04644808743169,-2.18032786885246,-2.24863387978142,-0.59016393442623,0,1,0
"4092","UK",24,"18-29","2",23,4,NA,NA,NA,NA,NA,1,2,7,11,2,3,2,4,0,1,4,5,3,6,5,4,2,7,2,7,2,3,2,4,11,2,7,-0.748633879781419,-20.8142076502732,-2.0655737704918,-1.04644808743169,-0.180327868852459,-1.24863387978142,0.40983606557377,1,0,0
"4093","UK",19,"18-29","1",19,3,NA,NA,NA,NA,NA,3,4,6,13,3,3,3,4,0,3,4,7,2,3,3,3,5,4,3,5,3,3,3,4,13,4,6,-4.74863387978142,-25.8142076502732,-0.0655737704918025,-0.0464480874316942,-0.180327868852459,-0.248633879781421,0.40983606557377,0,0,1
"4094","UK",40,"40-49","1",21,4,NA,NA,NA,NA,NA,1,2,1,19,5,5,5,4,1,NA,2,3,6,1,4,4,4,5,4,6,5,5,5,4,19,2,1,-2.74863387978142,-4.81420765027323,5.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,0.40983606557377,1,0,0
"4095","UK",20,"18-29","2",26,1,NA,NA,NA,NA,NA,3,2,2,11,2,3,2,4,1,NA,6,6,1,6,7,1,1,1,6,6,2,3,2,4,11,2,2,2.25136612021858,-24.8142076502732,-2.0655737704918,-1.04644808743169,-0.180327868852459,-1.24863387978142,0.40983606557377,0,0,1
"4096","UK",42,"40-49","2",26,4,NA,NA,NA,NA,NA,1,3,4,15,4,4,4,3,1,NA,3,3,6,4,4,4,3,4,2,7,4,4,4,3,15,3,4,2.25136612021858,-2.81420765027323,1.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,-0.59016393442623,1,0,0
"4097","UK",30,"30-39","2",29,7,NA,NA,NA,NA,NA,1,6,6,14,2,4,3,5,1,NA,5,5,7,6,5,7,3,4,4,7,2,4,3,5,14,6,6,5.25136612021858,-14.8142076502732,0.934426229508198,-1.04644808743169,0.819672131147541,-0.248633879781421,1.40983606557377,1,0,0
"4098","UK",30,"30-39","2",25,2,NA,NA,NA,NA,NA,2,4,4,14,3,4,3,4,1,NA,7,7,4,7,7,2,2,1,7,7,3,4,3,4,14,4,4,1.25136612021858,-14.8142076502732,0.934426229508198,-0.0464480874316942,0.819672131147541,-0.248633879781421,0.40983606557377,0,1,0
"4099","UK",35,"30-39","2",20,5,NA,NA,NA,NA,NA,3,4,7,11,3,2,3,3,1,NA,5,5,6,5,5,5,5,4,4,4,3,2,3,3,11,4,7,-3.74863387978142,-9.81420765027323,-2.0655737704918,-0.0464480874316942,-1.18032786885246,-0.248633879781421,-0.59016393442623,0,0,1
"4100","UK",32,"30-39","1",17,4,NA,NA,NA,NA,NA,3,8,8,12,3,3,3,3,0,4,5,5,4,6,6,4,5,5,2,5,3,3,3,3,12,8,8,-6.74863387978142,-12.8142076502732,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4101","UK",35,"30-39","1",11,1,NA,NA,NA,NA,NA,3,9,9,13,2,3,3,5,1,NA,1,6,1,1,7,1,1,1,1,7,2,3,3,5,13,9,9,-12.7486338797814,-9.81420765027323,-0.0655737704918025,-1.04644808743169,-0.180327868852459,-0.248633879781421,1.40983606557377,0,0,1
"4102","UK",19,"18-29","2",23,1,NA,NA,NA,NA,NA,1,8,8,13,2,3,3,5,0,4,7,7,5,7,5,1,3,5,7,4,2,3,3,5,13,8,8,-0.748633879781419,-25.8142076502732,-0.0655737704918025,-1.04644808743169,-0.180327868852459,-0.248633879781421,1.40983606557377,1,0,0
"4103","UK",42,"40-49","2",24,2,NA,NA,NA,NA,NA,1,5,5,5,1,1,1,2,0,5,6,6,1,2,6,2,2,1,6,1,1,1,1,2,5,5,5,0.251366120218581,-2.81420765027323,-8.0655737704918,-2.04644808743169,-2.18032786885246,-2.24863387978142,-1.59016393442623,1,0,0
"4104","UK",42,"40-49","2",21,1,NA,NA,NA,NA,NA,1,1,2,11,2,3,2,4,1,NA,7,7,7,7,3,1,3,6,3,7,2,3,2,4,11,1,2,-2.74863387978142,-2.81420765027323,-2.0655737704918,-1.04644808743169,-0.180327868852459,-1.24863387978142,0.40983606557377,1,0,0
"4105","UK",19,"18-29","2",21,4,NA,NA,NA,NA,NA,2,9,4,12,3,4,3,2,0,2,6,1,6,6,3,4,3,3,2,5,3,4,3,2,12,9,4,-2.74863387978142,-25.8142076502732,-1.0655737704918,-0.0464480874316942,0.819672131147541,-0.248633879781421,-1.59016393442623,0,1,0
"4106","UK",18,"18-29","2",25,1,NA,NA,NA,NA,NA,3,8,8,12,2,2,3,5,1,NA,6,5,4,4,4,1,6,1,6,7,2,2,3,5,12,8,8,1.25136612021858,-26.8142076502732,-1.0655737704918,-1.04644808743169,-1.18032786885246,-0.248633879781421,1.40983606557377,0,0,1
"4107","UK",25,"18-29","2",27,7,NA,NA,NA,NA,NA,1,1,1,12,3,3,3,3,1,NA,7,7,7,7,6,7,2,1,7,7,3,3,3,3,12,1,1,3.25136612021858,-19.8142076502732,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,1,0,0
"4108","UK",30,"30-39","1",25,6,NA,NA,NA,NA,NA,1,3,3,13,2,2,4,5,0,5,7,7,5,7,7,6,1,1,7,7,2,2,4,5,13,3,3,1.25136612021858,-14.8142076502732,-0.0655737704918025,-1.04644808743169,-1.18032786885246,0.751366120218579,1.40983606557377,1,0,0
"4109","UK",36,"30-39","2",25,4,NA,NA,NA,NA,NA,1,2,8,16,5,4,3,4,1,NA,3,6,2,7,7,4,6,5,5,4,5,4,3,4,16,2,8,1.25136612021858,-8.81420765027323,2.9344262295082,1.95355191256831,0.819672131147541,-0.248633879781421,0.40983606557377,1,0,0
"4110","UK",34,"30-39","2",26,6,NA,NA,NA,NA,NA,2,4,3,14,3,4,2,5,0,7,7,7,7,7,7,6,4,1,7,3,3,4,2,5,14,4,3,2.25136612021858,-10.8142076502732,0.934426229508198,-0.0464480874316942,0.819672131147541,-1.24863387978142,1.40983606557377,0,1,0
"4111","UK",18,"18-29","2",21,6,NA,NA,NA,NA,NA,1,4,6,12,3,3,3,3,1,NA,2,5,3,7,4,6,3,4,2,4,3,3,3,3,12,4,6,-2.74863387978142,-26.8142076502732,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,1,0,0
"4112","UK",20,"18-29","2",20,7,NA,NA,NA,NA,NA,2,8,8,8,2,2,2,2,0,4,7,7,2,4,1,7,2,1,2,3,2,2,2,2,8,8,8,-3.74863387978142,-24.8142076502732,-5.0655737704918,-1.04644808743169,-1.18032786885246,-1.24863387978142,-1.59016393442623,0,1,0
"4113","UK",23,"18-29","2",21,6,NA,NA,NA,NA,NA,3,4,5,15,3,4,4,4,1,NA,5,4,5,5,5,6,6,3,3,4,3,4,4,4,15,4,5,-2.74863387978142,-21.8142076502732,1.9344262295082,-0.0464480874316942,0.819672131147541,0.751366120218579,0.40983606557377,0,0,1
"4114","UK",29,"18-29","2",26,6,NA,NA,NA,NA,NA,3,3,3,11,2,3,3,3,1,NA,6,6,6,6,5,6,5,1,6,6,2,3,3,3,11,3,3,2.25136612021858,-15.8142076502732,-2.0655737704918,-1.04644808743169,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4115","UK",32,"30-39","2",23,6,NA,NA,NA,NA,NA,3,4,4,20,5,5,5,5,1,NA,7,7,7,7,7,6,7,1,7,7,5,5,5,5,20,4,4,-0.748633879781419,-12.8142076502732,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,0,1
"4116","UK",21,"18-29","1",25,6,NA,NA,NA,NA,NA,3,5,8,12,3,4,1,4,0,2,7,6,5,6,5,6,5,1,5,3,3,4,1,4,12,5,8,1.25136612021858,-23.8142076502732,-1.0655737704918,-0.0464480874316942,0.819672131147541,-2.24863387978142,0.40983606557377,0,0,1
"4117","UK",59,"50-64","2",28,1,NA,NA,NA,NA,NA,3,4,4,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4.25136612021858,14.1857923497268,-9.0655737704918,-2.04644808743169,-2.18032786885246,-2.24863387978142,-2.59016393442623,0,0,1
"4118","UK",39,"30-39","2",24,1,NA,NA,NA,NA,NA,3,3,3,12,3,3,3,3,0,1,7,1,7,3,7,1,3,1,7,7,3,3,3,3,12,3,3,0.251366120218581,-5.81420765027323,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4119","UK",20,"18-29","2",16,6,NA,NA,NA,NA,NA,3,8,8,13,3,2,4,4,1,NA,3,2,5,4,6,6,4,2,2,4,3,2,4,4,13,8,8,-7.74863387978142,-24.8142076502732,-0.0655737704918025,-0.0464480874316942,-1.18032786885246,0.751366120218579,0.40983606557377,0,0,1
"4120","UK",36,"30-39","2",16,7,NA,NA,NA,NA,NA,3,8,8,20,5,5,5,5,0,1,7,7,7,7,7,7,2,1,7,7,5,5,5,5,20,8,8,-7.74863387978142,-8.81420765027323,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,0,1
"4121","UK",35,"30-39","2",24,3,NA,NA,NA,NA,NA,2,5,5,12,2,3,3,4,1,NA,6,6,5,5,6,3,3,2,5,7,2,3,3,4,12,5,5,0.251366120218581,-9.81420765027323,-1.0655737704918,-1.04644808743169,-0.180327868852459,-0.248633879781421,0.40983606557377,0,1,0
"4122","UK",20,"18-29","1",23,4,NA,NA,NA,NA,NA,3,4,8,10,2,2,3,3,0,4,3,7,5,6,5,4,7,4,6,5,2,2,3,3,10,4,8,-0.748633879781419,-24.8142076502732,-3.0655737704918,-1.04644808743169,-1.18032786885246,-0.248633879781421,-0.59016393442623,0,0,1
"4123","UK",30,"30-39","2",31,7,NA,NA,NA,NA,NA,3,2,2,20,5,5,5,5,1,NA,7,7,7,7,7,7,7,7,7,7,5,5,5,5,20,2,2,7.25136612021858,-14.8142076502732,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,0,1
"4124","UK",38,"30-39","2",19,7,NA,NA,NA,NA,NA,2,6,6,18,4,4,5,5,1,NA,7,7,4,6,7,7,3,1,7,7,4,4,5,5,18,6,6,-4.74863387978142,-6.81420765027323,4.9344262295082,0.953551912568306,0.819672131147541,1.75136612021858,1.40983606557377,0,1,0
"4125","UK",19,"18-29","2",23,5,NA,NA,NA,NA,NA,1,3,6,16,4,4,4,4,0,6,5,5,3,6,5,5,3,6,3,1,4,4,4,4,16,3,6,-0.748633879781419,-25.8142076502732,2.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,0.40983606557377,1,0,0
"4126","UK",30,"30-39","2",23,1,NA,NA,NA,NA,NA,3,4,5,11,2,3,3,3,1,NA,6,7,1,7,5,1,1,1,6,4,2,3,3,3,11,4,5,-0.748633879781419,-14.8142076502732,-2.0655737704918,-1.04644808743169,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4127","UK",59,"50-64","2",27,6,NA,NA,NA,NA,NA,2,2,4,16,4,4,4,4,1,NA,7,7,4,7,7,6,1,1,7,7,4,4,4,4,16,2,4,3.25136612021858,14.1857923497268,2.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,0.40983606557377,0,1,0
"4128","UK",25,"18-29","2",22,6,NA,NA,NA,NA,NA,3,2,1,9,2,2,2,3,1,NA,5,6,5,6,5,6,4,1,7,7,2,2,2,3,9,2,1,-1.74863387978142,-19.8142076502732,-4.0655737704918,-1.04644808743169,-1.18032786885246,-1.24863387978142,-0.59016393442623,0,0,1
"4129","UK",25,"18-29","2",21,1,NA,NA,NA,NA,NA,2,2,4,16,4,4,4,4,1,NA,1,1,1,1,1,1,1,1,1,1,4,4,4,4,16,2,4,-2.74863387978142,-19.8142076502732,2.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,0.40983606557377,0,1,0
"4130","UK",21,"18-29","2",17,5,NA,NA,NA,NA,NA,2,8,8,12,3,3,3,3,0,1,7,5,1,7,1,5,1,1,5,1,3,3,3,3,12,8,8,-6.74863387978142,-23.8142076502732,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,1,0
"4131","UK",32,"30-39","1",30,7,NA,NA,NA,NA,NA,3,1,1,16,3,4,5,4,1,NA,6,5,6,6,7,7,6,6,7,6,3,4,5,4,16,1,1,6.25136612021858,-12.8142076502732,2.9344262295082,-0.0464480874316942,0.819672131147541,1.75136612021858,0.40983606557377,0,0,1
"4132","UK",28,"18-29","2",29,7,NA,NA,NA,NA,NA,2,2,2,18,4,5,5,4,1,NA,7,7,3,7,7,7,1,4,7,7,4,5,5,4,18,2,2,5.25136612021858,-16.8142076502732,4.9344262295082,0.953551912568306,1.81967213114754,1.75136612021858,0.40983606557377,0,1,0
"4133","UK",42,"40-49","2",25,7,NA,NA,NA,NA,NA,3,9,9,11,3,2,3,3,1,NA,7,7,4,7,7,7,3,1,7,7,3,2,3,3,11,9,9,1.25136612021858,-2.81420765027323,-2.0655737704918,-0.0464480874316942,-1.18032786885246,-0.248633879781421,-0.59016393442623,0,0,1
"4134","UK",21,"18-29","2",27,1,NA,NA,NA,NA,NA,2,1,6,10,1,2,3,4,1,NA,7,7,4,7,7,1,1,1,7,7,1,2,3,4,10,1,6,3.25136612021858,-23.8142076502732,-3.0655737704918,-2.04644808743169,-1.18032786885246,-0.248633879781421,0.40983606557377,0,1,0
"4135","UK",20,"18-29","1",25,1,NA,NA,NA,NA,NA,1,4,7,15,3,4,4,4,0,2,2,2,1,1,1,1,1,2,1,2,3,4,4,4,15,4,7,1.25136612021858,-24.8142076502732,1.9344262295082,-0.0464480874316942,0.819672131147541,0.751366120218579,0.40983606557377,1,0,0
"4136","UK",28,"18-29","1",24,5,NA,NA,NA,NA,NA,1,5,4,15,3,4,3,5,1,NA,6,7,4,5,7,5,4,6,2,6,3,4,3,5,15,5,4,0.251366120218581,-16.8142076502732,1.9344262295082,-0.0464480874316942,0.819672131147541,-0.248633879781421,1.40983606557377,1,0,0
"4137","UK",51,"50-64","2",26,2,NA,NA,NA,NA,NA,2,1,1,14,3,4,4,3,1,NA,7,7,6,7,7,2,5,1,7,7,3,4,4,3,14,1,1,2.25136612021858,6.18579234972677,0.934426229508198,-0.0464480874316942,0.819672131147541,0.751366120218579,-0.59016393442623,0,1,0
"4138","UK",21,"18-29","2",21,1,NA,NA,NA,NA,NA,3,8,8,13,1,3,4,5,0,4,7,7,1,1,1,1,1,1,7,7,1,3,4,5,13,8,8,-2.74863387978142,-23.8142076502732,-0.0655737704918025,-2.04644808743169,-0.180327868852459,0.751366120218579,1.40983606557377,0,0,1
"4139","UK",37,"30-39","2",24,1,NA,NA,NA,NA,NA,1,9,9,14,2,4,4,4,0,7,7,7,6,7,7,1,2,3,7,7,2,4,4,4,14,9,9,0.251366120218581,-7.81420765027323,0.934426229508198,-1.04644808743169,0.819672131147541,0.751366120218579,0.40983606557377,1,0,0
"4140","UK",24,"18-29","1",25,1,NA,NA,NA,NA,NA,3,3,3,5,1,1,1,2,1,NA,1,1,1,1,5,1,1,1,6,2,1,1,1,2,5,3,3,1.25136612021858,-20.8142076502732,-8.0655737704918,-2.04644808743169,-2.18032786885246,-2.24863387978142,-1.59016393442623,0,0,1
"4141","UK",39,"30-39","2",25,7,NA,NA,NA,NA,NA,2,2,3,12,3,3,3,3,1,NA,7,7,7,7,7,7,7,7,7,7,3,3,3,3,12,2,3,1.25136612021858,-5.81420765027323,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,1,0
"4142","UK",41,"40-49","1",24,7,NA,NA,NA,NA,NA,3,1,9,17,4,4,4,5,1,NA,7,7,7,5,6,7,1,1,5,7,4,4,4,5,17,1,9,0.251366120218581,-3.81420765027323,3.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,1.40983606557377,0,0,1
"4143","UK",28,"18-29","2",27,1,NA,NA,NA,NA,NA,1,8,8,13,2,3,3,5,1,NA,7,7,6,7,7,1,2,1,7,7,2,3,3,5,13,8,8,3.25136612021858,-16.8142076502732,-0.0655737704918025,-1.04644808743169,-0.180327868852459,-0.248633879781421,1.40983606557377,1,0,0
"4144","UK",30,"30-39","2",16,5,NA,NA,NA,NA,NA,3,6,6,17,5,4,4,4,1,NA,4,4,4,5,4,5,1,1,7,4,5,4,4,4,17,6,6,-7.74863387978142,-14.8142076502732,3.9344262295082,1.95355191256831,0.819672131147541,0.751366120218579,0.40983606557377,0,0,1
"4145","UK",28,"18-29","2",22,6,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,0,3,6,6,6,6,6,6,3,1,1,6,3,3,3,3,12,4,4,-1.74863387978142,-16.8142076502732,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4146","UK",25,"18-29","1",23,6,NA,NA,NA,NA,NA,3,9,6,15,4,3,5,3,0,5,6,5,7,3,5,6,5,5,6,4,4,3,5,3,15,9,6,-0.748633879781419,-19.8142076502732,1.9344262295082,0.953551912568306,-0.180327868852459,1.75136612021858,-0.59016393442623,0,0,1
"4147","UK",29,"18-29","2",19,6,NA,NA,NA,NA,NA,2,5,5,16,5,3,4,4,1,NA,7,7,6,5,7,6,3,5,7,7,5,3,4,4,16,5,5,-4.74863387978142,-15.8142076502732,2.9344262295082,1.95355191256831,-0.180327868852459,0.751366120218579,0.40983606557377,0,1,0
"4148","UK",20,"18-29","2",22,1,NA,NA,NA,NA,NA,3,6,3,20,5,5,5,5,0,7,7,7,3,7,7,1,3,3,7,7,5,5,5,5,20,6,3,-1.74863387978142,-24.8142076502732,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,0,1
"4149","UK",40,"40-49","1",30,1,NA,NA,NA,NA,NA,1,4,4,18,5,4,5,4,1,NA,7,7,3,7,7,1,3,4,4,3,5,4,5,4,18,4,4,6.25136612021858,-4.81420765027323,4.9344262295082,1.95355191256831,0.819672131147541,1.75136612021858,0.40983606557377,1,0,0
"4150","UK",35,"30-39","1",23,3,NA,NA,NA,NA,NA,3,6,6,16,4,4,4,4,1,NA,4,7,7,5,5,3,5,5,7,4,4,4,4,4,16,6,6,-0.748633879781419,-9.81420765027323,2.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,0.40983606557377,0,0,1
"4151","UK",20,"18-29","2",25,1,NA,NA,NA,NA,NA,3,6,6,6,1,1,2,2,1,NA,7,2,1,2,3,1,1,1,7,1,1,1,2,2,6,6,6,1.25136612021858,-24.8142076502732,-7.0655737704918,-2.04644808743169,-2.18032786885246,-1.24863387978142,-1.59016393442623,0,0,1
"4152","UK",37,"30-39","1",27,3,NA,NA,NA,NA,NA,3,8,8,15,4,4,3,4,1,NA,7,7,7,7,3,3,3,1,3,5,4,4,3,4,15,8,8,3.25136612021858,-7.81420765027323,1.9344262295082,0.953551912568306,0.819672131147541,-0.248633879781421,0.40983606557377,0,0,1
"4153","UK",20,"18-29","2",11,6,NA,NA,NA,NA,NA,1,4,6,17,3,4,5,5,0,2,7,7,1,7,7,6,1,1,7,1,3,4,5,5,17,4,6,-12.7486338797814,-24.8142076502732,3.9344262295082,-0.0464480874316942,0.819672131147541,1.75136612021858,1.40983606557377,1,0,0
"4154","UK",45,"40-49","1",20,1,NA,NA,NA,NA,NA,3,4,4,6,1,2,1,2,0,3,4,5,3,4,4,1,5,1,4,4,1,2,1,2,6,4,4,-3.74863387978142,0.185792349726775,-7.0655737704918,-2.04644808743169,-1.18032786885246,-2.24863387978142,-1.59016393442623,0,0,1
"4155","UK",45,"40-49","1",23,4,NA,NA,NA,NA,NA,1,4,4,12,3,3,3,3,1,NA,4,4,4,4,4,4,4,4,4,4,3,3,3,3,12,4,4,-0.748633879781419,0.185792349726775,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,1,0,0
"4156","UK",35,"30-39","1",23,5,NA,NA,NA,NA,NA,3,3,3,8,2,2,2,2,0,4,3,4,5,4,4,5,5,5,4,6,2,2,2,2,8,3,3,-0.748633879781419,-9.81420765027323,-5.0655737704918,-1.04644808743169,-1.18032786885246,-1.24863387978142,-1.59016393442623,0,0,1
"4157","UK",42,"40-49","2",23,6,NA,NA,NA,NA,NA,1,8,8,16,4,4,4,4,1,NA,6,6,6,6,6,6,6,1,6,6,4,4,4,4,16,8,8,-0.748633879781419,-2.81420765027323,2.9344262295082,0.953551912568306,0.819672131147541,0.751366120218579,0.40983606557377,1,0,0
"4158","UK",51,"50-64","1",23,1,NA,NA,NA,NA,NA,3,6,6,20,5,5,5,5,1,NA,7,7,1,7,1,1,3,1,7,7,5,5,5,5,20,6,6,-0.748633879781419,6.18579234972677,6.9344262295082,1.95355191256831,1.81967213114754,1.75136612021858,1.40983606557377,0,0,1
"4159","UK",40,"40-49","2",26,1,NA,NA,NA,NA,NA,3,8,8,12,3,3,3,3,1,NA,7,7,6,7,7,1,1,1,7,1,3,3,3,3,12,8,8,2.25136612021858,-4.81420765027323,-1.0655737704918,-0.0464480874316942,-0.180327868852459,-0.248633879781421,-0.59016393442623,0,0,1
"4160","UK",35,"30-39","1",19,3,NA,NA,NA,NA,NA,2,2,6,9,2,3,2,2,1,NA,6,4,4,7,3,3,6,2,3,4,2,3,2,2,9,2,6,-4.74863387978142,-9.81420765027323,-4.0655737704918,-1.04644808743169,-0.180327868852459,-1.24863387978142,-1.59016393442623,0,1,0
"4161","UK",28,"18-29","1",25,7,NA,NA,NA,NA,NA,3,9,9,10,2,2,3,3,1,NA,7,7,7,7,7,7,7,1,7,7,2,2,3,3,10,9,9,1.25136612021858,-16.8142076502732,-3.0655737704918,-1.04644808743169,-1.18032786885246,-0.248633879781421,-0.59016393442623,0,0,1
"4162","UK",32,"30-39","1",30,4,NA,NA,NA,NA,NA,2,1,1,17,3,4,5,5,1,NA,6,6,3,3,6,4,1,6,6,7,3,4,5,5,17,1,1,6.25136612021858,-12.8142076502732,3.9344262295082,-0.0464480874316942,0.819672131147541,1.75136612021858,1.40983606557377,0,1,0
"4163","UK",26,"18-29","2",21,1,NA,NA,NA,NA,NA,2,4,4,16,4,4,3,5,1,NA,7,7,4,4,2,1,2,1,6,6,4,4,3,5,16,4,4,-2.74863387978142,-18.8142076502732,2.9344262295082,0.953551912568306,0.819672131147541,-0.248633879781421,1.40983606557377,0,1,0
